,incident_key,filter_out,distance,distance_score,radius_boost_score,event,event_score,frc,frc_score,delay,delay_score,ranking_score
7440,TTR36437157664015000,False,185.95803313487917,-0.54965,0.0,CLOSURE,1,FRC7,0.3,,1,0.35007
7441,TTR39458193404023001,False,257.65447868925173,-1.14712,0.0,CLOSURE,1,FRC7,0.3,,1,0.23057600000000003
7442,TTR40721997408004000,False,518.2830073253324,-3.31903,0.0,ROADWORKS,0.6,FRC4,0.6,-100,0,-0.4238060000000001
7443,TTL39103264456020000,True,588.6198170353033,-3.90517,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,195,0.1,-100.0
7444,TTR36255371468013001,False,257.9709991309185,-1.14976,0.0,CLOSURE,1,FRC5,0.5,,1,0.27004800000000007
7445,TTL37781763524001000,True,127.6198321536873,-0.0635,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,181,0.1,-100.0
7446,TTR39169651208179000,False,227.26929799533576,-0.89391,0.0,CLOSURE,1,FRC3,0.7,,1,0.36121800000000004
7447,TTR38820498848036001,False,475.2960772556214,-2.9608,0.0,CLOSURE,1,FRC4,0.6,,1,-0.07216
7448,TTR38820498848036000,False,475.6152726200726,-2.96346,0.0,CLOSURE,1,FRC4,0.6,,1,-0.07269199999999998
7449,TTR37787534216010000,False,129.35038008795482,-0.07792,0.0,CLOSURE,1,FRC2,0.8,,1,0.544416
7450,TTR37822165524051001,False,5.365542647250466,0.95529,0.5,HAZARD,1,FRC3,0.7,,1,0.831058
7451,TTR38771443216148000,False,535.0995220989905,-3.45916,0.0,CLOSURE,1,FRC4,0.6,,1,-0.17183199999999998
7452,TTL41062480956023000,True,505.35868928463873,-3.21132,0.0,JAM_UNCONDITIONAL,0.9,FRC7,0.3,124,0.1,-100.0
7453,TTR37827936732020002,False,3.3560207730516525,0.97203,1.0,CLOSURE,1,FRC4,0.6,,1,0.914406
7454,TTR38523301420027002,False,445.28238579887983,-2.71069,0.0,CLOSURE,1,FRC3,0.7,,1,-0.002138000000000001
7455,TTR38583898360044000,False,390.8024015581571,-2.25669,0.0,CLOSURE,1,FRC4,0.6,,1,0.068662
7456,TTR37859676392006002,False,6.749491362416889,0.94375,0.5,ROADWORKS,0.6,FRC6,0.4,7,0.1,0.50875
7457,TTR40055460396169000,False,527.4616146463006,-3.39551,0.0,ROADWORKS,0.6,FRC1,0.9,51,0.1,-0.3591019999999999
7458,TTL37588422044018001,True,477.4697866926992,-2.97891,0.0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,135,0.1,-100.0
7459,TTR40090085688019000,False,528.5181650784941,-3.40432,0.0,CLOSURE,1,FRC3,0.7,,1,-0.14086400000000004
7460,TTR38808958220116000,False,455.3749880632449,-2.79479,0.0,CLOSURE,1,FRC4,0.6,,1,-0.03895799999999994
7461,TTR37758674348078000,False,240.2645541495302,-1.0022,0.0,CLOSURE,1,FRC6,0.4,,1,0.27956000000000003
7462,TTR36719937888073000,False,157.22997260483737,-0.31025,0.0,ROADWORKS,0.6,FRC1,0.9,26,0.1,0.25795
7463,TTR38560807616043000,False,521.8945939311993,-3.34912,0.0,ROADWORKS,0.6,FRC3,0.7,65,0.1,-0.38982400000000006
7464,TTR36264027620022001,False,254.5949255414351,-1.12162,0.0,CLOSURE,1,FRC6,0.4,,1,0.255676
7465,TTR36070702764012000,False,291.9300656497506,-1.43275,0.0,CLOSURE,1,FRC4,0.6,,1,0.23345
7466,TTL37879873572011002_4,False,19.16736186321835,0.84027,0.5,JAM_CONDITIONAL,0.9,FRC2,0.8,300,0.2,0.648054
7467,TTL38852241260010006_3,True,427.5883351198586,-2.56324,0.0,JAM_CONDITIONAL,0.9,FRC2,0.8,163,0.1,-100.0
7468,TTL37879873572011002_1,False,19.022341250409887,0.84148,0.5,JAM_CONDITIONAL,0.9,FRC3,0.7,302,0.2,0.6282960000000001
7469,TTL37827912260019001,True,474.928233045578,-2.95774,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,182,0.1,-100.0
7470,TTR36240944136038000,False,260.55214332652986,-1.17127,0.0,CLOSURE,1,FRC6,0.4,,1,0.24574600000000002
7471,TTR38136652440006000,False,476.9389692107454,-2.97449,0.0,CLOSURE,1,FRC6,0.4,,1,-0.114898
7472,TTL40098744012019001,True,496.4134514983033,-3.13678,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,304,0.2,-100.0
7473,TTR37504747180104000,False,430.18429216621985,-2.58487,0.0,ROADWORKS,0.6,FRC0,1,19,0.1,-0.17697400000000002
7474,TTL37412411276012000_2,True,475.9135302345836,-2.96595,0.0,JAM_CONDITIONAL,0.9,FRC4,0.6,203,0.1,-100.0
7475,TTL36376555628074000,True,304.298433070452,-1.53582,0.0,NONLOS_DELAY,0.8,FRC2,0.8,76,0.1,-100.0
7476,TTR41030741672021000,False,498.0792408085786,-3.15066,0.0,CLOSURE,1,FRC5,0.5,,1,-0.13013199999999997
7477,TTR39137917544023002,False,167.40223775524314,-0.39502,0.0,CLOSURE,1,FRC7,0.3,,1,0.380996
7478,TTL37377792788011000,True,352.69020233342087,-1.93909,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,120,0.1,-100.0
7479,TTR39452416832248000,False,336.0700305418622,-1.80058,0.0,ROADWORKS,0.6,FRC0,1,-100,0,-0.04011600000000004
7480,TTR38820517024035000,False,168.58181155299326,-0.40485,0.0,CLOSURE,1,FRC3,0.7,,1,0.45903
7481,TTL37807738720033004,False,1.8596482676181372,0.9845,1.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,231,0.1,0.7769000000000001
7482,TTL37902958852015002,True,25.429980837708413,0.78808,0.0,JAM_UNCONDITIONAL,0.9,FRC7,0.3,71,0.1,-100.0
7483,TTR38451167388185000,False,414.1847533876214,-2.45154,0.0,ROADWORKS,0.6,FRC1,0.9,-100,0,-0.190308
7484,TTL37412411216012000,True,476.418401784248,-2.97015,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,160,0.1,-100.0
7485,TTR39876572196011000,False,392.84852285619644,-2.27374,0.0,CLOSURE,1,FRC3,0.7,,1,0.08525199999999997
7486,TTR36442922828020000,False,261.1289189752378,-1.17607,0.0,CLOSURE,1,FRC4,0.6,,1,0.284786
7487,TTR38237644468073000,False,437.9109864497893,-2.64926,0.0,CLOSURE,1,FRC1,0.9,,1,0.050148000000000054
7488,TTL37461465608020000_1,True,437.8261075948541,-2.64855,0.0,JAM_CONDITIONAL,0.9,FRC4,0.6,89,0.1,-100.0
7489,TTR39325444064011000,False,560.5716043647753,-3.67143,0.0,ROADWORKS,0.6,FRC3,0.7,-100,0,-0.474286
7490,TTR37767342616067001,False,4.335875827220709,0.96387,0.5,ROADWORKS,0.6,FRC3,0.7,-100,0,0.552774
7491,TTL39322562888023000,True,485.3010135674753,-3.04418,0.0,JAM_UNCONDITIONAL,0.9,FRC7,0.3,271,0.1,-100.0
7492,TTL37204672916020000_3,True,250.42430643405214,-1.08687,0.0,JAM_CONDITIONAL,0.9,FRC2,0.8,502,0.3,-100.0
7493,TTR39876561492044000,False,561.5333715580883,-3.67944,0.0,CLOSURE,1,FRC4,0.6,,1,-0.21588800000000014
7494,TTL37204672916020000_2,True,250.42430643405214,-1.08687,0.0,JAM_CONDITIONAL,0.9,FRC4,0.6,211,0.1,-100.0
7495,TTR35880265348344001,True,301.8315495159671,-1.51526,0.0,HAZARD,1,FRC0,1,,1,-100.0
7496,TTR37403762428012000,False,335.9538828677082,-1.79962,0.0,CLOSURE,1,FRC4,0.6,,1,0.160076
7497,TTR36783396184020000,False,353.551327415685,-1.94626,0.0,CLOSURE,1,FRC4,0.6,,1,0.13074799999999998
7498,TTR38808962096756000,False,388.3271140884286,-2.23606,0.0,CLOSURE,1,FRC4,0.6,,1,0.07278799999999996
7499,TTR39077296820224000,False,569.6749736429812,-3.74729,0.0,ROADWORKS,0.6,FRC0,1,59,0.1,-0.40945800000000004
7500,TTR37623048580035000,False,450.34056666774103,-2.75284,0.0,CLOSURE,1,FRC3,0.7,,1,-0.01056800000000005
7501,TTR37787540656077001,False,4.637544020553874,0.96135,0.5,ROADWORKS,0.6,FRC5,0.5,-100,0,0.51227
7502,TTL41001887788001014,True,492.4764701374777,-3.10397,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,201,0.1,-100.0
7503,TTR39025389712027000,False,153.63066608544952,-0.28026,0.0,CLOSURE,1,FRC3,0.7,,1,0.483948
7504,TTR38820501844044002,False,421.0462028725288,-2.50872,0.0,ROADWORKS,0.6,FRC4,0.6,-100,0,-0.261744
7505,TTR37467233292012000,False,493.5950698670211,-3.11329,0.0,ROADWORKS,0.6,FRC4,0.6,-100,0,-0.38265800000000005
7506,TTR38754135728036000,False,441.54883661966784,-2.67957,0.0,CLOSURE,1,FRC4,0.6,,1,-0.015913999999999984
7507,TTL40739311924012000_1,True,493.835814760786,-3.1153,0.0,JAM_CONDITIONAL,0.9,FRC4,0.6,287,0.1,-100.0
7508,TTL36483315200009003,True,315.8035915086075,-1.6317,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,90,0.1,-100.0
7509,TTR38852241196006000,False,425.026217080672,-2.54189,0.0,ROADWORKS,0.6,FRC6,0.4,2,0.1,-0.28837799999999997
7510,TTR37845249388018002,False,4.8421686048356145,0.95965,0.5,ROADWORKS,0.6,FRC2,0.8,-100,0,0.57193
7511,TTL37698068360011018_3,True,470.6457180614156,-2.92205,0.0,JAM_CONDITIONAL,0.9,FRC3,0.7,276,0.1,-100.0
7512,TTR38064527756020000,False,269.4160344789474,-1.24513,0.0,CLOSURE,1,FRC4,0.6,,1,0.270974
7513,TTR39293732236003001,True,182.27463810506697,-0.51896,0.0,TRAFFIC_RESTRICTION,0.6,FRC3,0.7,-100,0,-100.0
7514,TTR40104515592036000,False,486.1459870385381,-3.05122,0.0,CLOSURE,1,FRC4,0.6,,1,-0.09024399999999999
7515,TTL39062883720081000,True,323.38904157162,-1.69491,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,85,0.1,-100.0
7516,TTR39443751468020000,False,480.6692166166358,-3.00558,0.0,CLOSURE,1,FRC4,0.6,,1,-0.08111600000000008
7517,TTL40436342792003000,True,462.6259833021651,-2.85522,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,128,0.1,-100.0
7518,TTR38696441384163001,False,192.3657122468538,-0.60305,0.0,CLOSURE,1,FRC3,0.7,,1,0.41939000000000004
7519,TTR37473003740004000,False,502.8367846776459,-3.19031,0.0,CLOSURE,1,FRC4,0.6,,1,-0.11806200000000011
7520,TTR38159739192336001,False,413.965945190729,-2.44972,0.0,ROADWORKS,0.6,FRC0,1,-100,0,-0.16994400000000004
7521,TTR37865447264012002,False,7.830289670004735,0.93475,0.5,ROADWORKS,0.6,FRC4,0.6,-100,0,0.52695
7522,TTR39308136516020000,False,474.14949737481976,-2.95125,0.0,CLOSURE,1,FRC4,0.6,,1,-0.07025000000000003
7523,TTR40012180008009002,False,511.4233863060421,-3.26186,0.0,ROADWORKS,0.6,FRC1,0.9,-100,0,-0.352372
7524,TTL38860897784027000,True,420.1372252043668,-2.50114,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,221,0.1,-100.0
7525,TTL40251671012011000,True,513.7818656760257,-3.28152,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,161,0.1,-100.0
7526,TTL37876988808047000,True,9.569979875925782,0.92025,0.5,JAM_UNCONDITIONAL,0.9,FRC7,0.3,128,0.1,-100.0
7527,TTR40069897080003000,False,388.89277960372834,-2.24077,0.0,CLOSURE,1,FRC3,0.7,,1,0.09184600000000001
7528,TTR37129648944011000,False,308.0223636049089,-1.56685,0.0,CLOSURE,1,FRC3,0.7,,1,0.22662999999999997
7529,TTL39893885756020008,True,380.5448719195122,-2.17121,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,152,0.1,-100.0
7530,TTR36356354552003000,False,355.3465819070697,-1.96122,0.0,ROADWORKS,0.6,FRC3,0.7,-100,0,-0.13224400000000006
7531,TTL39218687076009000,True,493.00111483545714,-3.10834,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,129,0.1,-100.0
7532,TTL39686124912020003,True,527.8933306351686,-3.39911,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,329,0.2,-100.0
7533,TTR38878212644012000,False,382.48834420305434,-2.1874,0.0,CLOSURE,1,FRC4,0.6,,1,0.08252000000000004
7534,TTL36174578700004000,True,275.34470818317186,-1.29454,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,212,0.1,-100.0
7535,TTR39111948620015000,False,164.99299812319657,-0.37494,0.0,CLOSURE,1,FRC7,0.3,,1,0.385012
7536,TTR40534449652007001,False,441.44479071033044,-2.67871,0.0,CLOSURE,1,FRC7,0.3,,1,-0.07574200000000003
7537,TTR39429348184003001,True,199.4982419360332,-0.66249,0.0,TRAFFIC_RESTRICTION,0.6,FRC3,0.7,-100,0,-100.0
7538,TTR39305245980004000,False,561.6337260525164,-3.68028,0.0,CLOSURE,1,FRC4,0.6,,1,-0.21605600000000008
7539,TTR40828749500060000,False,645.4263832669959,-4.37855,0.0,CLOSURE,1,FRC4,0.6,,1,-0.35571
7540,TTR38881096240015001,False,414.7256472814668,-2.45605,0.0,CLOSURE,1,FRC7,0.3,,1,-0.03120999999999996
7541,TTL37807710860022000,True,540.785878543568,-3.50655,0.0,JAM_UNCONDITIONAL,0.9,FRC6,0.4,448,0.3,-100.0
7542,TTR38808975208042000,False,168.5155298739864,-0.4043,0.0,CLOSURE,1,FRC2,0.8,,1,0.47914000000000007
7543,TTR38653169728015001,True,107.22916904921665,0.10642,0.0,CLOSURE,1,FRC7,0.3,,1,-100.0
7544,TTL36356361880001003,True,241.13069520783807,-1.00942,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,350,0.2,-100.0
7545,TTR38860897808009002,False,423.0167130329329,-2.52514,0.0,ROADWORKS,0.6,FRC1,0.9,-100,0,-0.20502800000000002
7546,TTL39501468600011001,True,342.43268994574754,-1.85361,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,228,0.1,-100.0
7547,TTR37649040564060000,False,19.169550339094446,0.84025,0.5,CLOSURE,1,FRC4,0.6,,1,0.78805
7548,TTR39997752940028002,False,508.7070000209001,-3.23923,0.0,CLOSURE,1,FRC4,0.6,,1,-0.12784600000000002
7549,TTR37548027280064000,False,456.15590046223844,-2.8013,0.0,ROADWORKS,0.6,FRC0,1,24,0.1,-0.22025999999999996
7550,TTR38693554828018000,False,212.28735201476206,-0.76906,0.0,CLOSURE,1,FRC2,0.8,,1,0.40618800000000005
7551,TTR40641210428264000,False,457.06000314266976,-2.80883,0.0,ROADWORKS,0.6,FRC0,1,115,0.1,-0.22176599999999996
7552,TTR38078961928090000,False,137.64007785581327,-0.147,0.0,CLOSURE,1,FRC2,0.8,,1,0.5306
7553,TTR38930146744336001,False,447.02235561030363,-2.72519,0.0,ROADWORKS,0.6,FRC0,1,14,0.1,-0.205038
7554,TTR37741374108029002,False,7.698927391546592,0.93584,0.5,ROADWORKS,0.6,FRC5,0.5,57,0.1,0.527168
7555,TTR34933845424083002,False,401.84604191880567,-2.34872,0.0,ROADWORKS,0.6,FRC3,0.7,-100,0,-0.20974400000000007
7556,TTR38866668744160000,False,421.96255310518507,-2.51635,0.0,ROADWORKS,0.6,FRC0,1,-100,0,-0.18327
7557,TTR37296998596011000,False,396.4621308789927,-2.30385,0.0,CLOSURE,1,FRC3,0.7,,1,0.07922999999999994
7558,TTL40456536668036000,True,520.5942214484696,-3.33829,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,125,0.1,-100.0
7559,TTL40020845176001002,True,383.79809936710217,-2.19832,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,172,0.1,-100.0
7560,TTR39224456128012000,False,524.5656455504972,-3.37138,0.0,CLOSURE,1,FRC4,0.6,,1,-0.15427599999999997
7561,TTR37969315308020000,False,145.02354505622318,-0.20853,0.0,CLOSURE,1,FRC4,0.6,,1,0.47829400000000005
7562,TTL40035263492041000_1,True,510.2727940506727,-3.25227,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,160,0.1,-100.0
7563,TTL39210025616020002,True,583.0422002588462,-3.85869,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,129,0.1,-100.0
7564,TTR36266913280009002,False,254.28674755287057,-1.11906,0.0,ROADWORKS,0.6,FRC1,0.9,6,0.1,0.09618800000000001
7565,TTR36266913280009001,False,254.28674755287057,-1.11906,0.0,ROADWORKS,0.6,FRC1,0.9,-100,0,0.076188
7566,TTL37790407492019000,True,366.02242350711344,-2.05019,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,85,0.1,-100.0
7567,TTL37992381644011000,True,472.42414287847754,-2.93687,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,87,0.1,-100.0
7568,TTR37735603536013002,False,10.861152242365776,0.90949,0.5,CLOSURE,1,FRC5,0.5,,1,0.7818980000000001
7569,TTL37729829260014000,True,61.335828022873926,0.48887,0.0,JAM_UNCONDITIONAL,0.9,FRC6,0.4,420,0.3,-100.0
7570,TTR37184473660020000,False,276.43712449130305,-1.30364,0.0,CLOSURE,1,FRC4,0.6,,1,0.259272
7571,TTR39348546824009000,False,250.51894767308195,-1.08766,0.0,CLOSURE,1,FRC1,0.9,,1,0.362468
7572,TTL36012989340020000,True,375.17128737851397,-2.12643,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,135,0.1,-100.0
7573,TTR39305246028025001,False,561.4661779486953,-3.67888,0.0,CLOSURE,1,FRC1,0.9,,1,-0.15577599999999997
7574,TTR39446654532002002,True,227.04868939393793,-0.89207,0.0,TRAFFIC_RESTRICTION,0.6,FRC2,0.8,-100,0,-100.0
7575,TTR37859677468020000,False,20.29632587765331,0.83086,0.0,CLOSURE,1,FRC4,0.6,,1,0.686172
7576,TTR39446654532002003,True,227.04868939393793,-0.89207,0.0,TRAFFIC_RESTRICTION,0.6,FRC2,0.8,-100,0,-100.0
7577,TTL37464350176014001,True,453.35390984569983,-2.77795,0.0,JAM_UNCONDITIONAL,0.9,FRC6,0.4,173,0.1,-100.0
7578,TTL40727770220012003_3,True,492.0019595970471,-3.10002,0.0,JAM_CONDITIONAL,0.9,FRC3,0.7,374,0.2,-100.0
7579,TTR38347306032034000,False,154.7554738600964,-0.28963,0.0,ROADWORKS,0.6,FRC2,0.8,-100,0,0.22207400000000002
7580,TTR39097521728023001,False,162.17979350844485,-0.3515,0.0,CLOSURE,1,FRC7,0.3,,1,0.38970000000000005
7581,TTL40046805124017010_1,True,512.8539442960468,-3.27378,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,113,0.1,-100.0
7582,TTR37666327308034000,False,499.17738742137885,-3.15981,0.0,ROADWORKS,0.6,FRC2,0.8,13,0.1,-0.331962
7583,TTL37850995348010002,True,480.8117128337385,-3.00676,0.0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,120,0.1,-100.0
7584,TTR38009693540022000,False,483.4765199235819,-3.02897,0.0,CLOSURE,1,FRC6,0.4,,1,-0.12579400000000002
7585,TTL38491584884296000,False,86.02083671907165,0.28316,0.0,NONLOS_DELAY,0.8,FRC0,1,103,0.1,0.4366320000000001
7586,TTL37432610228004002_2,True,458.4702501711478,-2.82059,0.0,JAM_CONDITIONAL,0.9,FRC4,0.6,164,0.1,-100.0
7587,TTL37657672476048000,True,469.5887406251991,-2.91324,0.0,JAM_UNCONDITIONAL,0.9,FRC0,1,47,0.1,-100.0
7588,TTL39588031604011000,True,346.57901309496395,-1.88816,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,144,0.1,-100.0
7589,TTR38944588248012000,False,206.64854780560802,-0.72207,0.0,CLOSURE,1,FRC4,0.6,,1,0.375586
7590,TTR39663050680012000,False,382.12361821664115,-2.18436,0.0,CLOSURE,1,FRC4,0.6,,1,0.08312800000000004
7591,TTR38944588248012001,False,206.76214951857403,-0.72302,0.0,CLOSURE,1,FRC4,0.6,,1,0.375396
7592,TTL39308135508048013,True,491.53138760716416,-3.09609,0.0,JAM_UNCONDITIONAL,0.9,FRC0,1,49,0.1,-100.0
7593,TTR38182841788014000,True,63.683740702346626,0.4693,0.0,CLOSURE,1,FRC6,0.4,,1,-100.0
7594,TTR38119343268074000,False,416.19272162794493,-2.46827,0.0,CLOSURE,1,FRC2,0.8,,1,0.06634600000000002
7595,TTR37790403428011000,False,442.97294257760115,-2.69144,0.0,CLOSURE,1,FRC3,0.7,,1,0.001712000000000019
7596,TTL39354302724002001,True,485.3537715735364,-3.04461,0.0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,306,0.2,-100.0
7597,TTR37625956888784000,False,24.0933932442411,0.79922,0.0,ROADWORKS,0.6,FRC0,1,118,0.1,0.499844
7598,TTR40159336424014001,False,521.9374126734097,-3.34948,0.0,CLOSURE,1,FRC6,0.4,,1,-0.189896
7599,TTR39091728744012000,False,482.73621462920073,-3.0228,0.0,CLOSURE,1,FRC4,0.6,,1,-0.08456000000000008
7600,TTL37328748844025001,True,195.82156992858904,-0.63185,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,147,0.1,-100.0
7601,TTR38413650140508000,False,540.1133749486349,-3.50094,0.0,CLOSURE,1,FRC4,0.6,,1,-0.18018800000000007
7602,TTR37409528540044001,False,424.36141038144103,-2.53635,0.0,CLOSURE,1,FRC4,0.6,,1,0.012730000000000019
7603,TTL40035263780012001,True,505.8495638827144,-3.21541,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,137,0.1,-100.0
7604,TTR37149846300011000,False,320.2896511459871,-1.66908,0.0,CLOSURE,1,FRC3,0.7,,1,0.206184
7605,TTL36266906452003000,True,358.0807035437061,-1.98401,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,57,0.1,-100.0
7606,TTR37377786940028000,False,465.37588605003214,-2.87813,0.0,CLOSURE,1,FRC4,0.6,,1,-0.055626000000000064
7607,TTR37888506400160000,False,471.0391750323108,-2.92533,0.0,ROADWORKS,0.6,FRC0,1,-100,0,-0.2650660000000001
7608,TTL37605736028037001,True,450.5212171922396,-2.75434,0.0,JAM_UNCONDITIONAL,0.9,FRC5,0.5,159,0.1,-100.0
7609,TTL36561227316003000_2,True,220.47126309215665,-0.83726,0.0,JAM_CONDITIONAL,0.9,FRC3,0.7,127,0.1,-100.0
7610,TTR36590076804283000,False,291.573253956554,-1.42978,0.0,CLOSURE,1,FRC3,0.7,,1,0.25404399999999994
7611,TTR37207554188046000,False,328.5946969456282,-1.73829,0.0,CLOSURE,1,FRC6,0.4,,1,0.13234200000000002
7612,TTR39111948748015001,False,164.02068552065703,-0.36684,0.0,CLOSURE,1,FRC7,0.3,,1,0.38663200000000003
7613,TTR40017950796023001,False,511.20503364496057,-3.26004,0.0,CLOSURE,1,FRC7,0.3,,1,-0.192008
7614,TTL37409527108012016_3,True,454.92351068311325,-2.79103,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,296,0.1,-100.0
7615,TTL37452809804011000,True,429.08695293006906,-2.57572,0.0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,162,0.1,-100.0
7616,TTL39368735660019006,True,389.92854364284455,-2.2494,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,150,0.1,-100.0
7617,TTR40263216744012000,False,458.17616681642824,-2.81813,0.0,CLOSURE,1,FRC4,0.6,,1,-0.043626000000000054
7618,TTL37966423728009004,True,263.1966291913316,-1.19331,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,129,0.1,-100.0
7619,TTR37827936824137003,False,3.2138095020689583,0.97322,1.0,ROADWORKS,0.6,FRC1,0.9,247,0.1,0.7146440000000001
7620,TTL37582651284028000,True,477.689070707319,-2.98074,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,109,0.1,-100.0
7621,TTR39452431944009001,False,203.36044684204,-0.69467,0.0,ROADWORKS,0.6,FRC1,0.9,-100,0,0.16106600000000001
7622,TTL39160980352009001,True,457.69294443727193,-2.81411,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,106,0.1,-100.0
7623,TTR36965190616039001,False,128.71754790586226,-0.07265,0.0,CLOSURE,1,FRC7,0.3,,1,0.44547000000000003
7624,TTR37868332820028001,False,9.310645410731848,0.92241,0.5,HAZARD,1,FRC4,0.6,,1,0.804482
7625,TTL37793283864016002,True,537.9369823686027,-3.48281,0.0,JAM_UNCONDITIONAL,0.9,FRC0,1,85,0.1,-100.0
7626,TTR40560418508022001,False,443.46514835855197,-2.69554,0.0,CLOSURE,1,FRC6,0.4,,1,-0.059107999999999994
7627,TTR39233109464136000,False,580.3294325723036,-3.83608,0.0,ROADWORKS,0.6,FRC0,1,-100,0,-0.447216
7628,TTR38102047196075000,False,105.12137962288313,0.12399,0.0,CLOSURE,1,FRC3,0.7,,1,0.5647979999999999
7629,TTR35871613420091002,False,255.80177674973788,-1.13168,0.0,CLOSURE,1,FRC3,0.7,,1,0.313664
7630,TTR38852238900020000,False,469.0797911194881,-2.909,0.0,CLOSURE,1,FRC4,0.6,,1,-0.061799999999999966
7631,TTL38826270904016000,True,454.6018323462361,-2.78835,0.0,JAM_UNCONDITIONAL,0.9,FRC0,1,200,0.1,-100.0
7632,TTR38384800308015000,False,456.2785849018226,-2.80232,0.0,CLOSURE,1,FRC7,0.3,,1,-0.10046399999999994
7633,TTR40975917652011001,False,504.4049076715813,-3.20337,0.0,CLOSURE,1,FRC3,0.7,,1,-0.1006740000000001
7634,TTL37403756560011000_3,True,448.19475525844183,-2.73496,0.0,JAM_CONDITIONAL,0.9,FRC2,0.8,191,0.1,-100.0
7635,TTL39787125356012000,True,369.38236798701615,-2.07819,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,136,0.1,-100.0
7636,TTR38892635780027000,False,453.028137692207,-2.77523,0.0,CLOSURE,1,FRC3,0.7,,1,-0.015046000000000032
7637,TTL40092973176020001,True,496.76461430277607,-3.13971,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,334,0.2,-100.0
7638,TTR36168816684076000,False,196.05896777456226,-0.63382,0.0,CLOSURE,1,FRC4,0.6,,1,0.39323600000000003
7639,TTR36076474312020000,False,281.9241466231912,-1.34937,0.0,CLOSURE,1,FRC4,0.6,,1,0.250126
7640,TTL38480022816019001,True,393.49875070140973,-2.27916,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,130,0.1,-100.0
7641,TTR40118940496037000,False,520.4670947562405,-3.33723,0.0,CLOSURE,1,FRC5,0.5,,1,-0.16744599999999993
7642,TTR38664697020046001,False,270.80726373339445,-1.25673,0.0,CLOSURE,1,FRC6,0.4,,1,0.22865400000000002
7643,TTR37513403868012000,False,422.76012191720065,-2.523,0.0,CLOSURE,1,FRC4,0.6,,1,0.01539999999999997
7644,TTR37588423888096000,False,443.27959055684806,-2.694,0.0,ROADWORKS,0.6,FRC0,1,-100,0,-0.21880000000000005
7645,TTL37193119416028001,True,475.363901215773,-2.96137,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,124,0.1,-100.0
7646,TTR40222810536012000,False,607.7783456274349,-4.06482,0.0,CLOSURE,1,FRC4,0.6,,1,-0.29296400000000006
7647,TTR39870802412017000,False,379.70379623363004,-2.1642,0.0,ROADWORKS,0.6,FRC1,0.9,10,0.1,-0.11284000000000004
7648,TTR36168808540033002,False,265.21161062099037,-1.2101,0.0,CLOSURE,1,FRC1,0.9,,1,0.33798000000000006
7649,TTR36203434028014000,False,258.19406134524974,-1.15162,0.0,CLOSURE,1,FRC6,0.4,,1,0.249676
