,incident_key,distance,distance_score,horizon_score,radius_boost_score,event,event_score,frc,frc_score,delay,delay_score,ranking_score
6878,TTR39766915588044000,548.8573632332071,-3.57381,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
6879,TTR40349767664012000,637.8900615362875,-4.31575,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
6880,TTR40017945464030000,593.6385886151404,-3.94699,-100.0,0.0,CLOSURE,1,FRC6,0.4,,1,-100.0
6881,TTR39452416764096000,335.25619573569514,-1.7938,-100.0,0.0,ROADWORKS,0.6,FRC0,1,-100,0,-100.0
6882,TTR35282983752019000,346.46636956557546,-1.88722,-100.0,0.0,ROADWORKS,0.6,FRC3,0.7,-100,0,-100.0
6883,TTL39100379108033000,587.8851109862372,-3.89904,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,309,0.2,-100.0
6884,TTL41045168348018016,504.46115704292043,-3.20384,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,118,0.1,-100.0
6885,TTR36895928180027000,340.3990871690439,-1.83666,-100.0,0.0,ROADWORKS,0.6,FRC3,0.7,-100,0,-100.0
6886,TTL36919009948016000,371.79700348318994,-2.09831,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC0,1,106,0.1,-100.0
6887,TTL38050090432001001_2,465.996531716864,-2.8833,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,356,0.2,-100.0
6888,TTR37767336440007001,127.39352782150644,-0.06161,-100.0,0.0,CLOSURE,1,FRC7,0.3,,1,-100.0
6889,TTL38050090432001001_3,465.996531716864,-2.8833,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,340,0.2,-100.0
6890,TTR39391834104012001,201.51212234282087,-0.67927,-100.0,0.0,TRAFFIC_RESTRICTION,0.6,FRC4,0.6,-100,0,-100.0
6891,TTR40000646828120000,385.39127943907266,-2.21159,-100.0,0.0,HAZARD,1,FRC0,1,-100,0,-100.0
6892,TTR36206326680034000,193.5387576106,-0.61282,-100.0,0.0,CLOSURE,1,FRC2,0.8,,1,-100.0
6893,TTR38924390340014001,203.3569102289185,-0.69464,-100.0,0.0,CLOSURE,1,FRC6,0.4,,1,-100.0
6894,TTL37245069268019022,241.94175702781936,-1.01618,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,299,0.1,-100.0
6895,TTL37002680184017013_2,504.2526009214284,-3.20211,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,199,0.1,-100.0
6896,TTL38015473800009000,303.173166155971,-1.52644,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,173,0.1,-100.0
6897,TTR38624308540020000,146.8127589494796,-0.22344,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
6898,TTR39703439780035000,492.0564347415165,-3.10047,-100.0,0.0,CLOSURE,1,FRC3,0.7,,1,-100.0
6899,TTL37216212316025005_2,294.57248134368257,-1.45477,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,383,0.2,-100.0
6900,TTR39409125864096000,486.9229252364019,-3.05769,-100.0,0.0,ROADWORKS,0.6,FRC0,1,13,0.1,-100.0
6901,TTR35069462596023001,365.9845548555915,-2.04987,-100.0,0.0,CLOSURE,1,FRC7,0.3,,1,-100.0
6902,TTL37216212316025005_3,294.57248134368257,-1.45477,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,340,0.2,-100.0
6903,TTR40167993228033000,515.7003051295386,-3.2975,-100.0,0.0,ROADWORKS,0.6,FRC1,0.9,-100,0,-100.0
6904,TTR39057105532080001,448.52810298415346,-2.73773,-100.0,0.0,CLOSURE,1,FRC0,1,,1,-100.0
6905,TTR41411618388023001,528.6933898281816,-3.40578,-100.0,0.0,CLOSURE,1,FRC7,0.3,,1,-100.0
6906,TTR39195605424043000,462.17153009901335,-2.85143,-100.0,0.0,CLOSURE,1,FRC3,0.7,,1,-100.0
6907,TTR37118122808076000,83.23855222017511,0.30635,0.0,0.0,CLOSURE,1,FRC4,0.6,,1,0.48439263545
6908,TTR38895520788032001,459.65193406162024,-2.83043,-100.0,0.0,CLOSURE,1,FRC0,1,,1,-100.0
6909,TTL37879874072025000,11.275348817349702,0.90604,1.0,0.5,NONLOS_DELAY,0.8,FRC1,0.9,66,0.1,0.70100806868
6910,TTR39155228520015001,178.61774083676494,-0.48848,-100.0,0.0,CLOSURE,1,FRC7,0.3,,1,-100.0
6911,TTL37369130256000000,471.4873529167408,-2.92906,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC0,1,148,0.1,-100.0
6912,TTL39899656620028013_2,381.2578307318153,-2.17715,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC4,0.6,196,0.1,-100.0
6913,TTL37501858324024000,497.2770388651057,-3.14398,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC0,1,80,0.1,-100.0
6914,TTW38003923168016004,474.12342655338966,-2.95103,-100.0,0.0,JAM_TAIL_WARNING,0.9,FRC0,1,-100,0,-100.0
6915,TTR37842363844018001,4.691201838622222,0.96091,1.0,0.5,ROADWORKS,0.6,FRC2,0.8,-100,0,0.64348628697
6916,TTR38872439384203000,424.56768025841,-2.53806,-100.0,0.0,ROADWORKS,0.6,FRC3,0.7,-100,0,-100.0
6917,TTL37426841588012001,416.2078894224366,-2.4684,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,124,0.1,-100.0
6918,TTL38503114848017000,234.03388554721053,-0.95028,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,985,0.7,-100.0
6919,TTR37848108176011001,514.8708087684296,-3.29059,-100.0,0.0,CLOSURE,1,FRC3,0.7,,1,-100.0
6920,TTR38808959920013002,423.46612657031784,-2.52888,-100.0,0.0,ROADWORKS,0.6,FRC5,0.5,11,0.1,-100.0
6921,TTL39331219320010004,485.29633415453475,-3.04414,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,230,0.1,-100.0
6922,TTR39088859172044000,224.03862546596676,-0.86699,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
6923,TTR37917375384033000,186.44072154757316,-0.55367,-100.0,0.0,CLOSURE,1,FRC1,0.9,,1,-100.0
6924,TTL37715404996028003_1,11.604136982819357,0.9033,1.0,0.5,JAM_CONDITIONAL,0.9,FRC3,0.7,273,0.1,0.6838847011
6925,TTL37455694016010004_3,451.06781968563774,-2.7589,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC2,0.8,366,0.2,-100.0
6926,TTR38482908276006000,392.60029714139927,-2.27167,-100.0,0.0,CLOSURE,1,FRC6,0.4,,1,-100.0
6927,TTL38035662468003002,480.80136107547133,-3.00668,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,156,0.1,-100.0
6928,TTL37905843744020001_2,16.493145582922697,0.86256,1.0,0.5,JAM_CONDITIONAL,0.9,FRC3,0.7,1085,0.8,0.7937615875200001
6929,TTR37473007060032000,439.43997917097704,-2.662,-100.0,0.0,ROADWORKS,0.6,FRC0,1,-100,0,-100.0
6930,TTR37827936768006000,3.131247387962439,0.97391,1.0,1.0,CLOSURE,1,FRC6,0.4,,1,0.8956534579700001
6931,TTL37813507688043000,36.535095780088035,0.69554,0.0,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,300,0.2,0.41592416518
6932,TTL39031137300019001,437.3747599063131,-2.64479,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,103,0.1,-100.0
6933,TTR39867917448080001,372.343201253642,-2.10286,-100.0,0.0,ROADWORKS,0.6,FRC0,1,14,0.1,-100.0
6934,TTR39807322508011000,383.12593585715797,-2.19272,-100.0,0.0,CLOSURE,1,FRC3,0.7,,1,-100.0
6935,TTR37882734672013000,487.31060124911517,-3.06092,-100.0,0.0,CLOSURE,1,FRC5,0.5,,1,-100.0
6936,TTR39169636772057001,457.85111462186455,-2.81543,-100.0,0.0,ROADWORKS,0.6,FRC1,0.9,-100,0,-100.0
6937,TTR36203434424022000,252.74060521512405,-1.10617,-100.0,0.0,CLOSURE,1,FRC6,0.4,,1,-100.0
6938,TTR37833683160033001,475.26640365185426,-2.96055,-100.0,0.0,ROADWORKS,0.6,FRC1,0.9,-100,0,-100.0
6939,TTR39608228724043000,360.2304619367257,-2.00192,-100.0,0.0,ROADWORKS,0.6,FRC3,0.7,30,0.1,-100.0
6940,TTL37836592500003001,9.074679928176963,0.92438,1.0,0.5,JAM_UNCONDITIONAL,0.9,FRC3,0.7,128,0.1,0.68739804146
6941,TTL37796169344024000_2,539.9236804638025,-3.49936,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC0,1,604,0.4,-100.0
6942,TTR39469720060002000,484.80623819905475,-3.04005,-100.0,0.0,ROADWORKS,0.6,FRC2,0.8,-100,0,-100.0
6943,TTL36116873188028000,243.07963052176,-1.02566,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,131,0.1,-100.0
6944,TTL37796169344024000_4,539.9236804638025,-3.49936,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC0,1,381,0.2,-100.0
6945,TTL38347294632018000_3,365.19895693563484,-2.04332,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC2,0.8,103,0.1,-100.0
6946,TTL38012576292065000,533.4941806814325,-3.44578,-100.0,0.0,NONLOS_DELAY,0.8,FRC1,0.9,74,0.1,-100.0
6947,TTL37796169344024000_1,539.9236804638025,-3.49936,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC0,1,585,0.4,-100.0
6948,TTL37207558560030000,246.03032397293373,-1.05025,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC6,0.4,250,0.1,-100.0
6949,TTW39723635592000000,526.9605438721032,-3.39134,-100.0,0.0,JAM_TAIL_WARNING,0.9,FRC0,1,-100,0,-100.0
6950,TTR41625139408011001,554.551793138219,-3.62126,-100.0,0.0,TRAFFIC_RESTRICTION,0.6,FRC3,0.7,-100,0,-100.0
6951,TTR38067418684017000,166.211950393625,-0.3851,-100.0,0.0,CLOSURE,1,FRC1,0.9,,1,-100.0
6952,TTR41653996812016000,529.9952184938949,-3.41663,-100.0,0.0,ROADWORKS,0.6,FRC0,1,5,0.1,-100.0
6953,TTL37458585420010001,334.41714387895183,-1.78681,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,178,0.1,-100.0
6954,TTR40240126888022000,549.739392232132,-3.58116,-100.0,0.0,CLOSURE,1,FRC6,0.4,,1,-100.0
6955,TTL37360484028017001_2,280.74371921873234,-1.33953,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,149,0.1,-100.0
6956,TTR38866668288105000,426.3224184917753,-2.55269,-100.0,0.0,ROADWORKS,0.6,FRC1,0.9,210,0.1,-100.0
6957,TTR37253720380045000,339.38748624667556,-1.82823,-100.0,0.0,CLOSURE,1,FRC5,0.5,,1,-100.0
6958,TTR37819280612022000,3.9572117075401585,0.96702,1.0,1.0,CLOSURE,1,FRC6,0.4,,1,0.89450512234
6959,TTR38904181272009000,385.8985582803711,-2.21582,-100.0,0.0,ROADWORKS,0.6,FRC1,0.9,5,0.1,-100.0
6960,TTR36494861704083000,234.5991801812079,-0.95499,-100.0,0.0,ROADWORKS,0.6,FRC3,0.7,103,0.1,-100.0
6961,TTL36264027924018002,253.83784021179633,-1.11532,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,211,0.1,-100.0
6962,TTR41362567812054000,507.85751675006884,-3.23215,-100.0,0.0,CLOSURE,1,FRC6,0.4,,1,-100.0
6963,TTR38477143020012001,288.4645631299045,-1.40387,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
6964,TTL36408298852011000_2,246.02083804631653,-1.05017,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC3,0.7,199,0.1,-100.0
6965,TTW37539371004024001,456.23737704659675,-2.80198,-100.0,0.0,JAM_TAIL_WARNING,0.9,FRC0,1,-100,0,-100.0
6966,TTL38595453992017011_1,147.6461114955359,-0.23038,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,183,0.1,-100.0
6967,TTR39896777196011001,308.84931269748415,-1.57374,-100.0,0.0,TRAFFIC_RESTRICTION,0.6,FRC3,0.7,-100,0,-100.0
6968,TTR39224456140017000,524.5157586345623,-3.37096,-100.0,0.0,CLOSURE,1,FRC1,0.9,,1,-100.0
6969,TTR37343176628163000,183.57121243143823,-0.52976,-100.0,0.0,HAZARD,1,FRC3,0.7,-100,0,-100.0
6970,TTL37897186712059000,12.388645872186602,0.89676,1.0,0.5,NONLOS_DELAY,0.8,FRC3,0.7,62,0.1,0.6661279989200002
6971,TTR39224456140017001,524.7020565743799,-3.37252,-100.0,0.0,CLOSURE,1,FRC1,0.9,,1,-100.0
6972,TTL40006409544004001_2,504.67523988929923,-3.20563,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC4,0.6,234,0.1,-100.0
6973,TTR39048449176014000,450.5189094855124,-2.75432,-100.0,0.0,CLOSURE,1,FRC6,0.4,,1,-100.0
6974,TTR36497738832003000,374.4514030753621,-2.12043,-100.0,0.0,ROADWORKS,0.6,FRC3,0.7,-100,0,-100.0
6975,TTR38179949832012000,178.07118665712414,-0.48393,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
6976,TTL37827912072018003,477.48144861060905,-2.97901,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,31,0.1,-100.0
6977,TTR40127595336035000,543.0654628422951,-3.52555,-100.0,0.0,CLOSURE,1,FRC3,0.7,,1,-100.0
6978,TTR38208809184023001,88.19648310288946,0.26503,0.0,0.0,CLOSURE,1,FRC7,0.3,,1,0.42750585501000005
6979,TTL36223625276020000,358.28875831080364,-1.98574,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,221,0.1,-100.0
6980,TTL39276396244012006_3,484.08048826512965,-3.034,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC4,0.6,151,0.1,-100.0
6981,TTR40147794028030000,532.4455796621297,-3.43705,-100.0,0.0,CLOSURE,1,FRC6,0.4,,1,-100.0
6982,TTR38967657880012000,434.21321204713803,-2.61844,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
6983,TTR39386048352029000,388.39283890810316,-2.23661,-100.0,0.0,CLOSURE,1,FRC5,0.5,,1,-100.0
6984,TTR38526188920259000,405.85629346675233,-2.38214,-100.0,0.0,CLOSURE,1,FRC3,0.7,,1,-100.0
6985,TTR37770204088008000,471.4792991193165,-2.92899,-100.0,0.0,ROADWORKS,0.6,FRC0,1,-100,0,-100.0
6986,TTL37334506132049012_1,451.564869844044,-2.76304,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,144,0.1,-100.0
6987,TTR40052575856007001,515.7785588129838,-3.29815,-100.0,0.0,ROADWORKS,0.6,FRC7,0.3,-100,0,-100.0
6988,TTL37833683068017014_2,473.3965585648678,-2.94497,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,476,0.3,-100.0
6989,TTR39299502596148000,182.3401010652436,-0.5195,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
6990,TTR37698069420033000,453.11343846535243,-2.77595,-100.0,0.0,CLOSURE,1,FRC1,0.9,,1,-100.0
6991,TTR37703839024014000,476.3840260723361,-2.96987,-100.0,0.0,CLOSURE,1,FRC6,0.4,,1,-100.0
6992,TTL37253720352028000,337.09290676681013,-1.80911,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,165,0.1,-100.0
6993,TTR37397992504045000,318.5344925321602,-1.65445,-100.0,0.0,CLOSURE,1,FRC5,0.5,,1,-100.0
6994,TTR40866267188012000,546.7105506123305,-3.55592,-100.0,0.0,ROADWORKS,0.6,FRC4,0.6,-100,0,-100.0
6995,TTR38941688800019000,440.12265872837236,-2.66769,-100.0,0.0,ROADWORKS,0.6,FRC3,0.7,-100,0,-100.0
6996,TTL40130478668009000_2,574.0936345487503,-3.78411,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,131,0.1,-100.0
6997,TTR39172542820015001,171.13655145470673,-0.42614,-100.0,0.0,CLOSURE,1,FRC7,0.3,,1,-100.0
6998,TTL38468480416012000,404.42280774308824,-2.37019,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,169,0.1,-100.0
6999,TTL39319677604010003,483.56347057675623,-3.0297,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,165,0.1,-100.0
7000,TTR37441279656020000,206.4046859956775,-0.72004,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
7001,TTR37141195252013000,218.96040060387986,-0.82467,-100.0,0.0,CLOSURE,1,FRC5,0.5,,1,-100.0
7002,TTR36269798756026000,250.9954122856756,-1.09163,-100.0,0.0,ROADWORKS,0.6,FRC2,0.8,24,0.1,-100.0
7003,TTR37219096320027000,321.610524084199,-1.68009,-100.0,0.0,ROADWORKS,0.6,FRC3,0.7,41,0.1,-100.0
7004,TTL40092973176020001_2,496.76461430277607,-3.13971,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC3,0.7,261,0.1,-100.0
7005,TTR37848133164049001,28.726955493502114,0.76061,0.0,0.0,CLOSURE,1,FRC1,0.9,,1,0.61010288687
7006,TTR39126372704028000,188.9709788867994,-0.57476,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
7007,TTR35796585684028000,342.16764563531115,-1.8514,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
7008,TTL41094220764001014,508.25933015347846,-3.23549,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,1346,0.9,-100.0
7009,TTL37582651164026004_2,477.27453514599034,-2.97729,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC2,0.8,334,0.2,-100.0
7010,TTR39928507552200000,428.2870929328462,-2.56906,-100.0,0.0,ROADWORKS,0.6,FRC0,1,43,0.1,-100.0
7011,TTR39463948496027000,498.20003026256273,-3.15167,-100.0,0.0,CLOSURE,1,FRC3,0.7,,1,-100.0
7012,TTR34835740912007000,410.50723133764365,-2.42089,-100.0,0.0,CLOSURE,1,FRC7,0.3,,1,-100.0
7013,TTR37963551336012000,20.706499154034113,0.82745,0.0,0.0,CLOSURE,1,FRC4,0.6,,1,0.57124280915
7014,TTR36249600564002001,255.41851386249587,-1.12849,-100.0,0.0,ROADWORKS,0.6,FRC2,0.8,-100,0,-100.0
7015,TTR36249600564002000,255.41851386249587,-1.12849,-100.0,0.0,ROADWORKS,0.6,FRC2,0.8,-100,0,-100.0
7016,TTR40358428224012000,573.732980741979,-3.78111,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
7017,TTR38736823548020000,435.53187820449716,-2.62943,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
7018,TTR39510127252036000,311.02873976092883,-1.59191,-100.0,0.0,ROADWORKS,0.6,FRC4,0.6,-100,0,-100.0
7019,TTR38459837880023000,156.76337455363972,-0.30636,-100.0,0.0,CLOSURE,1,FRC7,0.3,,1,-100.0
7020,TTL38872439320020004,424.9431161778242,-2.54119,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,256,0.1,-100.0
7021,TTR39357189276035000,464.9717750961578,-2.87476,-100.0,0.0,CLOSURE,1,FRC3,0.7,,1,-100.0
7022,TTR38875324892023002,423.9999520127523,-2.53333,-100.0,0.0,ROADWORKS,0.6,FRC7,0.3,-100,0,-100.0
7023,TTL37412411540012000_1,472.5861697032655,-2.93822,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC3,0.7,542,0.4,-100.0
7024,TTR38523301464009001,445.12030733430015,-2.70934,-100.0,0.0,CLOSURE,1,FRC1,0.9,,1,-100.0
7025,TTR36174577712020000,290.19643408282093,-1.4183,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
7026,TTR36956531436259000,171.92632814209085,-0.43272,-100.0,0.0,CLOSURE,1,FRC3,0.7,,1,-100.0
7027,TTR40237240216220000,568.4374154222978,-3.73698,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
7028,TTR37279694068021001,246.03139174114338,-1.05026,-100.0,0.0,CLOSURE,1,FRC5,0.5,,1,-100.0
7029,TTR37351817228052000,479.51211580095537,-2.99593,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
7030,TTR35251242928001000,360.66302916318443,-2.00553,-100.0,0.0,ROADWORKS,0.6,FRC1,0.9,3,0.1,-100.0
7031,TTL36301538840003001,244.9903539891228,-1.04159,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,132,0.1,-100.0
7032,TTR40078543932038000,528.7610682511738,-3.40634,-100.0,0.0,CLOSURE,1,FRC6,0.4,,1,-100.0
7033,TTR39051334928030000,444.7387213174663,-2.70616,-100.0,0.0,CLOSURE,1,FRC6,0.4,,1,-100.0
7034,TTR39111948884023002,163.71049488350582,-0.36425,-100.0,0.0,CLOSURE,1,FRC7,0.3,,1,-100.0
7035,TTR39940045248132000,491.5259547365897,-3.09605,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
7036,TTR39986210988013000,513.1483359135559,-3.27624,-100.0,0.0,CLOSURE,1,FRC5,0.5,,1,-100.0
7037,TTL37415299804033007_2,419.31244995091936,-2.49427,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,421,0.3,-100.0
7038,TTR37011362056019000,96.45586301782326,0.1962,0.0,0.0,CLOSURE,1,FRC3,0.7,,1,0.4827009654
7039,TTR36217860948014000,259.82963765471715,-1.16525,-100.0,0.0,CLOSURE,1,FRC6,0.4,,1,-100.0
7040,TTR39524541492035000,515.335837047557,-3.29447,-100.0,0.0,ROADWORKS,0.6,FRC3,0.7,12,0.1,-100.0
7041,TTL38361715836011000,475.6803835097693,-2.964,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,143,0.1,-100.0
7042,TTL37605732100019001,522.009137596651,-3.35008,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,139,0.1,-100.0
7043,TTR39683249020041000,376.40375116034414,-2.1367,-100.0,0.0,ROADWORKS,0.6,FRC1,0.9,24,0.1,-100.0
7044,TTR37819280084014000,5.9950903192343485,0.95004,1.0,0.5,CLOSURE,1,FRC6,0.4,,1,0.8083416166800002
7045,TTR37767318360392000,475.92626327564307,-2.96605,-100.0,0.0,ROADWORKS,0.6,FRC0,1,-100,0,-100.0
7046,TTL36792053268017001,341.9743334018137,-1.84979,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,131,0.1,-100.0
7047,TTW39097523324048000,157.64564868799343,-0.31371,-100.0,0.0,JAM_TAIL_WARNING,0.9,FRC0,1,-100,0,-100.0
7048,TTR41345254416227000,513.1112518715072,-3.27593,-100.0,0.0,CLOSURE,1,FRC3,0.7,,1,-100.0
7049,TTL37833707676009001_3,4.669254826033004,0.96109,1.0,0.5,JAM_CONDITIONAL,0.9,FRC1,0.9,270,0.1,0.7268497870300001
7050,TTL39117700560012000_2,430.7156662915774,-2.5893,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC4,0.6,247,0.1,-100.0
7051,TTR37649016072021000,474.6740428133443,-2.95562,-100.0,0.0,CLOSURE,1,FRC5,0.5,,1,-100.0
7052,TTR37328734632006000,465.55043115749305,-2.87959,-100.0,0.0,CLOSURE,1,FRC6,0.4,,1,-100.0
7053,TTL38624302744026009_3,237.71990195000868,-0.981,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC2,0.8,122,0.1,-100.0
7054,TTR40499827744152000,401.43592964923414,-2.3453,-100.0,0.0,ROADWORKS,0.6,FRC0,1,-100,0,-100.0
7055,TTL37758686828002000,5.904590084836055,0.9508,1.0,0.5,JAM_UNCONDITIONAL,0.9,FRC2,0.8,281,0.1,0.7084680836000001
7056,TTR37588423892096001,442.4075352089888,-2.68673,-100.0,0.0,ROADWORKS,0.6,FRC0,1,-100,0,-100.0
7057,TTL37308543700001000,332.6532471045897,-1.77211,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,430,0.3,-100.0
7058,TTL37830796480016000,498.1211187854055,-3.15101,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC0,1,524,0.3,-100.0
7059,TTL39198489940011000,478.6094158277345,-2.98841,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,108,0.1,-100.0
7060,TTL40219931160025007_2,515.1932367927279,-3.29328,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,261,0.1,-100.0
7061,TTR37129664584052001,81.92834756968844,0.31726,0.0,0.0,CLOSURE,1,FRC4,0.6,,1,0.48621097242
7062,TTR39893885864041001,380.4113112718956,-2.17009,-100.0,0.0,ROADWORKS,0.6,FRC1,0.9,122,0.1,-100.0
7063,TTL36515056980025000,278.7491478296883,-1.32291,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,378,0.2,-100.0
7064,TTL37813510036023000,7.544128597979187,0.93713,1.0,0.5,JAM_UNCONDITIONAL,0.9,FRC7,0.3,257,0.1,0.62285624571
7065,TTR38774336480108000,393.54959231306776,-2.27958,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
7066,TTR40026607308081000,509.0016000943377,-3.24168,-100.0,0.0,ROADWORKS,0.6,FRC1,0.9,-100,0,-100.0
7067,TTR38563716136132000,120.24246280774517,-0.00202,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
7068,TTR40196847820067000,512.6902014636867,-3.27242,-100.0,0.0,CLOSURE,1,FRC3,0.7,,1,-100.0
7069,TTR39062896868023002,156.90787004544055,-0.30757,-100.0,0.0,CLOSURE,1,FRC7,0.3,,1,-100.0
7070,TTL38399244184009000,151.7357617368115,-0.26446,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,308,0.2,-100.0
7071,TTR37856791048015000,6.785389473334785,0.94346,1.0,0.5,CLOSURE,1,FRC7,0.3,,1,0.7905782478200001
7072,TTR36440051008011000,180.4111976216845,-0.50343,-100.0,0.0,ROADWORKS,0.6,FRC3,0.7,26,0.1,-100.0
7073,TTR37423953640007000,464.26875236723714,-2.86891,-100.0,0.0,CLOSURE,1,FRC7,0.3,,1,-100.0
7074,TTR37190236592012000,426.79544600985463,-2.55663,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
7075,TTR37470123136012000,413.06230718534994,-2.44219,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
7076,TTR37905841620012000,34.27692149251012,0.71436,0.0,0.0,ROADWORKS,0.6,FRC4,0.6,-100,0,0.31906063812
7077,TTR38855126768021003,424.00364989306047,-2.53336,-100.0,0.0,CLOSURE,1,FRC5,0.5,,1,-100.0
7078,TTR40107408304035000,385.529854482858,-2.21275,-100.0,0.0,CLOSURE,1,FRC3,0.7,,1,-100.0
7079,TTR38855126768021004,424.309396126958,-2.53591,-100.0,0.0,ROADWORKS,0.6,FRC5,0.5,-100,0,-100.0
7080,TTL37582651272012003_2,476.8610061715471,-2.97384,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC4,0.6,460,0.3,-100.0
7081,TTL37582651272012003_1,476.8610061715471,-2.97384,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC2,0.8,513,0.3,-100.0
7082,TTR41454894616089001,588.4863325875974,-3.90405,-100.0,0.0,TRAFFIC_RESTRICTION,0.6,FRC1,0.9,-100,0,-100.0
7083,TTR40061230648252000,535.8497782708358,-3.46541,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
